id,sex,bizflag,zip,zip_bins,numords,dollars,last,sincepurch,version1,owntaxprod,upgraded,res1,city,state_id,state_name,population,density
15520,M,0,90274,16,1,22,36,16,0,0,0,0,Palos Verdes Peninsula,CA,California,24942,804.3
15521,M,0,90274,16,3,53.5,6,10,0,0,0,0,Palos Verdes Peninsula,CA,California,24942,804.3
15522,M,0,90274,16,2,20.5,1,3,0,0,0,0,Palos Verdes Peninsula,CA,California,24942,804.3
15523,M,0,90274,16,2,99,4,31,1,0,0,0,Palos Verdes Peninsula,CA,California,24942,804.3
15524,M,0,90274,16,2,321.5,17,9,0,0,0,1,Palos Verdes Peninsula,CA,California,24942,804.3
15525,F,0,90275,16,3,71.5,32,14,0,0,0,0,Rancho Palos Verdes,CA,California,41941,1196.7
15526,F,0,90275,16,1,9.5,29,31,0,0,1,0,Rancho Palos Verdes,CA,California,41941,1196.7
15527,M,0,90275,16,1,40,17,17,0,0,1,0,Rancho Palos Verdes,CA,California,41941,1196.7
15528,M,0,90275,16,2,22.5,25,29,0,0,1,0,Rancho Palos Verdes,CA,California,41941,1196.7
15529,M,0,90275,16,2,44,18,9,0,0,0,0,Rancho Palos Verdes,CA,California,41941,1196.7
15530,M,0,90275,16,1,44.5,5,7,0,0,0,0,Rancho Palos Verdes,CA,California,41941,1196.7
15531,M,1,90275,16,3,122,3,7,0,0,0,0,Rancho Palos Verdes,CA,California,41941,1196.7
15532,M,1,90275,16,1,14.5,1,12,0,0,0,0,Rancho Palos Verdes,CA,California,41941,1196.7
15533,M,1,90277,16,1,24.5,1,15,0,0,0,0,Redondo Beach,CA,California,36339,3920
15534,M,1,90277,16,2,34,33,27,1,0,0,0,Redondo Beach,CA,California,36339,3920
15535,M,1,90277,16,1,64.5,1,24,1,0,0,0,Redondo Beach,CA,California,36339,3920
15536,M,1,90277,16,3,182.5,12,1,0,0,0,0,Redondo Beach,CA,California,36339,3920
15537,F,0,90277,16,1,125.5,22,19,1,0,0,0,Redondo Beach,CA,California,36339,3920
15538,F,0,90277,16,1,24.5,1,20,0,0,1,0,Redondo Beach,CA,California,36339,3920
15539,M,1,90277,16,4,153,10,7,0,0,0,0,Redondo Beach,CA,California,36339,3920
15540,M,1,90277,16,3,83.5,11,20,0,0,1,0,Redondo Beach,CA,California,36339,3920
15541,M,1,90278,16,1,29.5,15,26,1,0,0,0,Redondo Beach,CA,California,42536,4473.8
15542,M,1,90278,16,1,29.5,11,14,0,0,0,0,Redondo Beach,CA,California,42536,4473.8
15543,M,0,90278,16,4,188,8,14,0,0,0,0,Redondo Beach,CA,California,42536,4473.8
15544,M,0,90278,16,3,236,8,6,0,0,0,0,Redondo Beach,CA,California,42536,4473.8
15545,M,0,90278,16,2,96,17,35,1,0,0,0,Redondo Beach,CA,California,42536,4473.8
15546,M,0,90278,16,3,61.5,8,10,0,0,0,0,Redondo Beach,CA,California,42536,4473.8
15547,M,0,90280,16,1,9.5,19,27,1,0,0,0,South Gate,CA,California,92262,4827.3
15548,M,0,90280,16,2,19,11,9,0,0,0,0,South Gate,CA,California,92262,4827.3
15549,F,0,90291,16,2,81.5,7,31,1,0,0,0,Venice,CA,California,25656,4020.9
15550,F,0,90291,16,1,94.5,18,31,1,0,0,1,Venice,CA,California,25656,4020.9
15551,M,0,90291,16,1,34.5,26,6,0,0,0,0,Venice,CA,California,25656,4020.9
15552,M,0,90291,16,1,4.5,14,10,0,0,0,0,Venice,CA,California,25656,4020.9
15553,M,0,90291,16,2,109,14,7,0,0,0,1,Venice,CA,California,25656,4020.9
15554,M,0,90291,16,4,102,2,36,1,0,0,0,Venice,CA,California,25656,4020.9
15555,U,0,90292,16,3,95,36,22,0,0,1,0,Marina Del Rey,CA,California,24481,4509.6
15556,U,0,90292,16,3,332.5,21,10,0,1,0,0,Marina Del Rey,CA,California,24481,4509.6
15557,F,0,90292,16,2,26,13,23,1,0,0,0,Marina Del Rey,CA,California,24481,4509.6
15558,F,0,90292,16,1,34.5,8,2,0,0,0,0,Marina Del Rey,CA,California,24481,4509.6
15559,F,1,90292,16,1,67.5,8,28,0,0,1,0,Marina Del Rey,CA,California,24481,4509.6
15560,F,1,90292,16,4,83.5,2,23,0,0,1,0,Marina Del Rey,CA,California,24481,4509.6
15561,U,1,90293,16,1,19.5,19,29,0,0,1,0,Playa Del Rey,CA,California,13039,1836.9
15562,U,1,90293,16,1,69.5,31,3,0,0,0,0,Playa Del Rey,CA,California,13039,1836.9
15563,U,1,90301,16,1,4.5,19,1,0,0,0,0,Inglewood,CA,California,37341,5810.5
15564,U,1,90301,16,2,33,1,27,1,0,0,0,Inglewood,CA,California,37341,5810.5
15565,M,0,90302,16,3,102,26,34,1,0,0,0,Inglewood,CA,California,29307,5914.4
15566,M,0,90302,16,2,36.5,4,9,0,0,0,0,Inglewood,CA,California,29307,5914.4
15567,M,1,90305,16,2,81.5,24,19,0,0,0,0,Inglewood,CA,California,14679,2168.4
15568,M,1,90305,16,1,24.5,33,7,0,0,0,0,Inglewood,CA,California,14679,2168.4
15569,U,1,90401,16,1,59.5,13,28,0,0,1,0,Santa Monica,CA,California,7480,3827.7
15570,U,1,90401,16,1,9.5,24,25,1,0,0,0,Santa Monica,CA,California,7480,3827.7
15571,M,0,90401,16,2,82.5,36,19,1,0,0,0,Santa Monica,CA,California,7480,3827.7
15572,M,0,90401,16,2,34,13,9,0,0,0,0,Santa Monica,CA,California,7480,3827.7
15573,M,0,90402,16,5,109,14,12,0,0,0,0,Santa Monica,CA,California,11816,2233.9
15574,M,0,90402,16,1,34.5,19,3,0,0,0,0,Santa Monica,CA,California,11816,2233.9
15575,F,1,90403,16,2,145.5,21,18,1,0,0,0,Santa Monica,CA,California,24092,6589.6
15576,F,1,90403,16,5,336,24,13,0,0,0,0,Santa Monica,CA,California,24092,6589.6
15577,M,0,90403,16,1,129.5,4,14,0,0,0,0,Santa Monica,CA,California,24092,6589.6
15578,M,0,90403,16,1,32,23,17,0,0,0,0,Santa Monica,CA,California,24092,6589.6
15579,F,0,90403,16,1,4.5,19,12,0,0,0,0,Santa Monica,CA,California,24092,6589.6
15580,F,0,90403,16,3,68.5,18,5,0,0,0,0,Santa Monica,CA,California,24092,6589.6
15581,F,0,90404,16,5,71.5,8,13,0,0,0,0,Santa Monica,CA,California,23975,4696.5
15582,F,0,90404,16,1,44.5,22,28,0,0,1,0,Santa Monica,CA,California,23975,4696.5
15583,M,0,90404,16,1,82.5,31,3,0,0,0,0,Santa Monica,CA,California,23975,4696.5
15584,M,0,90404,16,3,214,10,32,1,0,0,0,Santa Monica,CA,California,23975,4696.5
15585,U,1,90404,16,4,81,4,4,0,0,0,0,Santa Monica,CA,California,23975,4696.5
15586,U,1,90404,16,1,24.5,18,13,0,0,0,0,Santa Monica,CA,California,23975,4696.5
15587,M,0,90405,16,4,147,5,1,0,0,0,1,Santa Monica,CA,California,26981,3744.7
15588,M,0,90405,16,3,101,6,25,0,0,1,0,Santa Monica,CA,California,26981,3744.7
15589,M,0,90405,16,1,39.5,2,19,1,0,0,1,Santa Monica,CA,California,26981,3744.7
15590,M,0,90405,16,3,185,12,33,0,0,1,1,Santa Monica,CA,California,26981,3744.7
15591,M,0,90405,16,1,32,21,26,0,0,1,0,Santa Monica,CA,California,26981,3744.7
15592,M,0,90405,16,1,49.5,25,28,0,0,1,0,Santa Monica,CA,California,26981,3744.7
15593,M,0,90501,16,2,79,7,10,0,0,0,0,Torrance,CA,California,42536,2888.9
15594,M,0,90501,16,4,152,27,7,0,0,0,0,Torrance,CA,California,42536,2888.9
15595,M,1,90501,16,1,94.5,23,29,1,0,0,0,Torrance,CA,California,42536,2888.9
15596,M,1,90501,16,2,109,15,2,0,0,0,0,Torrance,CA,California,42536,2888.9
15597,M,0,90502,16,1,29.5,21,31,0,0,1,0,Torrance,CA,California,18430,3178.1
15598,M,0,90502,16,3,62,14,17,0,0,0,0,Torrance,CA,California,18430,3178.1
15599,M,1,90503,16,1,49.5,19,22,1,0,0,0,Torrance,CA,California,44280,3246.1
15600,M,1,90503,16,1,134.5,18,3,0,0,0,0,Torrance,CA,California,44280,3246.1
15601,M,0,90503,16,2,99.5,12,10,0,0,0,0,Torrance,CA,California,44280,3246.1
15602,M,0,90503,16,1,52.5,27,2,0,0,0,0,Torrance,CA,California,44280,3246.1
15603,M,0,90503,16,2,44,25,22,0,0,1,0,Torrance,CA,California,44280,3246.1
15604,M,0,90503,16,1,87,3,23,0,0,1,0,Torrance,CA,California,44280,3246.1
15605,M,0,90503,16,1,24.5,11,2,0,0,0,0,Torrance,CA,California,44280,3246.1
15606,M,0,90503,16,1,5.5,5,8,0,0,0,0,Torrance,CA,California,44280,3246.1
15607,F,0,90504,16,1,57,11,35,0,0,1,0,Torrance,CA,California,32965,2886
15608,F,0,90504,16,2,134,1,19,0,0,0,0,Torrance,CA,California,32965,2886
15609,M,1,90505,16,1,49.5,9,23,1,0,0,0,Torrance,CA,California,36214,2389.4
15610,M,1,90505,16,1,24.5,21,5,0,0,0,0,Torrance,CA,California,36214,2389.4
15611,M,0,90505,16,1,9.5,14,7,0,0,0,0,Torrance,CA,California,36214,2389.4
15612,M,0,90505,16,1,109.5,17,30,0,0,1,0,Torrance,CA,California,36214,2389.4
15613,M,0,90505,16,1,49.5,14,8,0,0,0,0,Torrance,CA,California,36214,2389.4
15614,M,0,90505,16,1,9.5,13,4,0,0,0,0,Torrance,CA,California,36214,2389.4
15615,M,0,90505,16,1,19.5,11,22,0,0,1,0,Torrance,CA,California,36214,2389.4
15616,M,0,90505,16,2,106.5,8,34,1,0,0,0,Torrance,CA,California,36214,2389.4
15617,M,0,90601,16,2,94,7,25,1,0,0,0,Whittier,CA,California,30667,1116.8
15618,M,0,90601,16,1,98.5,28,22,0,0,1,0,Whittier,CA,California,30667,1116.8
15619,M,0,90602,16,2,13,17,11,0,0,0,0,Whittier,CA,California,25949,2670.8
15620,M,0,90602,16,4,224.5,1,18,1,0,0,0,Whittier,CA,California,25949,2670.8
15621,M,0,90604,16,1,74.5,1,1,0,0,0,0,Whittier,CA,California,39795,3650.6
15622,M,0,90604,16,1,92,10,20,1,0,0,0,Whittier,CA,California,39795,3650.6
15623,M,0,90605,16,1,127,25,25,1,0,0,0,Whittier,CA,California,41427,2504.6
15624,M,0,90605,16,5,234,2,10,0,0,0,0,Whittier,CA,California,41427,2504.6
15625,M,0,90606,16,1,35.5,4,24,0,0,1,0,Whittier,CA,California,31717,3228.1
15626,M,0,90606,16,1,84.5,32,17,0,0,0,0,Whittier,CA,California,31717,3228.1
15627,U,0,90620,16,3,127,8,34,0,0,1,0,Buena Park,CA,California,47042,2851.5
15628,U,0,90620,16,1,9.5,6,11,0,0,0,0,Buena Park,CA,California,47042,2851.5
15629,U,0,90621,16,3,204.5,28,13,0,0,0,0,Buena Park,CA,California,36151,3330.2
15630,U,0,90621,16,1,74.5,2,35,0,0,1,1,Buena Park,CA,California,36151,3330.2
15631,M,0,90623,16,1,35.5,28,8,0,0,0,0,La Palma,CA,California,15419,3281.6
15632,M,0,90623,16,1,158,21,8,0,0,0,0,La Palma,CA,California,15419,3281.6
15633,F,0,90630,16,5,199,12,5,0,0,0,1,Cypress,CA,California,50170,3149.6
15634,F,0,90630,16,1,94.5,22,28,0,0,1,0,Cypress,CA,California,50170,3149.6
15635,U,0,90630,16,1,59.5,22,23,0,0,1,0,Cypress,CA,California,50170,3149.6
15636,U,0,90630,16,5,92.5,18,9,0,0,0,0,Cypress,CA,California,50170,3149.6
15637,M,0,90630,16,3,69,12,26,1,0,0,0,Cypress,CA,California,50170,3149.6
15638,M,0,90630,16,3,134,33,7,0,0,0,0,Cypress,CA,California,50170,3149.6
15639,F,0,90631,16,2,184,9,13,0,0,0,0,La Habra,CA,California,69064,1908.2
15640,F,0,90631,16,3,165,19,6,0,0,0,0,La Habra,CA,California,69064,1908.2
15641,M,0,90631,16,2,54.5,14,5,0,0,0,0,La Habra,CA,California,69064,1908.2
15642,M,0,90631,16,2,104,13,15,0,0,0,0,La Habra,CA,California,69064,1908.2
15643,M,0,90638,16,2,79,34,27,0,0,1,0,La Mirada,CA,California,46170,2300.2
15644,M,0,90638,16,2,41.5,5,24,0,0,1,0,La Mirada,CA,California,46170,2300.2
15645,U,0,90638,16,2,104,10,31,0,0,1,0,La Mirada,CA,California,46170,2300.2
15646,U,0,90638,16,1,62,22,6,0,0,0,0,La Mirada,CA,California,46170,2300.2
15647,M,0,90640,16,2,96,14,3,0,0,0,0,Montebello,CA,California,62294,2890
15648,M,0,90640,16,5,141,10,3,0,0,0,0,Montebello,CA,California,62294,2890
15649,M,0,90650,16,1,26.5,29,22,1,0,0,0,Norwalk,CA,California,101983,3976.4
15650,M,0,90650,16,2,84,14,16,0,0,1,0,Norwalk,CA,California,101983,3976.4
15651,F,0,90650,16,1,49.5,22,28,1,0,0,0,Norwalk,CA,California,101983,3976.4
15652,F,0,90650,16,1,9.5,13,3,0,0,0,0,Norwalk,CA,California,101983,3976.4
15653,M,1,90670,16,1,24.5,23,12,0,0,0,0,Santa Fe Springs,CA,California,17556,814.7
15654,M,1,90670,16,4,114,17,27,0,0,1,0,Santa Fe Springs,CA,California,17556,814.7
15655,M,0,90680,16,2,87.5,8,18,0,0,0,0,Stanton,CA,California,31102,4705.2
15656,M,0,90680,16,4,160.5,28,1,0,0,0,0,Stanton,CA,California,31102,4705.2
15657,M,0,90703,16,2,235,3,24,1,0,0,0,Cerritos,CA,California,49334,2177.3
15658,M,0,90703,16,2,119,6,21,0,0,1,1,Cerritos,CA,California,49334,2177.3
15659,M,0,90703,16,1,49.5,6,8,0,0,0,0,Cerritos,CA,California,49334,2177.3
15660,M,0,90703,16,2,84.5,7,10,0,0,0,0,Cerritos,CA,California,49334,2177.3
15661,M,0,90703,16,1,49.5,15,26,0,0,1,0,Cerritos,CA,California,49334,2177.3
15662,M,0,90703,16,1,83,22,16,1,0,0,0,Cerritos,CA,California,49334,2177.3
15663,M,0,90706,16,4,128,13,24,1,0,0,0,Bellflower,CA,California,78352,4955.1
15664,M,0,90706,16,2,276.5,17,6,0,0,0,0,Bellflower,CA,California,78352,4955.1
15665,M,0,90706,16,4,141,24,14,0,0,0,0,Bellflower,CA,California,78352,4955.1
15666,M,0,90706,16,2,78.5,8,13,0,0,0,0,Bellflower,CA,California,78352,4955.1
15667,F,0,90710,16,1,74.5,19,2,0,0,0,0,Harbor City,CA,California,27517,4551.1
15668,F,0,90710,16,1,9.5,24,36,1,0,0,0,Harbor City,CA,California,27517,4551.1
15669,M,0,90712,16,2,59.5,26,5,0,0,0,0,Lakewood,CA,California,31552,2889.4
15670,M,0,90712,16,5,99,5,21,1,0,0,0,Lakewood,CA,California,31552,2889.4
15671,M,0,90713,16,1,62,32,22,1,0,0,0,Lakewood,CA,California,28439,3166.3
15672,M,0,90713,16,1,59.5,14,1,0,0,0,0,Lakewood,CA,California,28439,3166.3
15673,F,0,90715,16,4,199,24,28,1,0,0,0,Lakewood,CA,California,20949,4773
15674,F,0,90715,16,2,37,14,2,0,0,0,0,Lakewood,CA,California,20949,4773
15675,U,1,90717,16,1,112,11,8,0,0,0,0,Lomita,CA,California,21788,4199.8
15676,U,1,90717,16,3,111,8,18,1,0,0,0,Lomita,CA,California,21788,4199.8
15677,M,0,90720,16,1,14.5,25,8,0,0,0,0,Los Alamitos,CA,California,23673,1503.6
15678,M,0,90720,16,3,76,4,11,0,0,0,0,Los Alamitos,CA,California,23673,1503.6
15679,F,0,90720,16,1,58,29,14,0,0,0,0,Los Alamitos,CA,California,23673,1503.6
15680,F,0,90720,16,4,289,1,13,0,0,0,0,Los Alamitos,CA,California,23673,1503.6
15681,F,1,90723,16,4,41.5,9,4,0,0,0,0,Paramount,CA,California,53286,4333.4
15682,F,1,90723,16,1,19.5,22,8,0,0,0,0,Paramount,CA,California,53286,4333.4
15683,F,0,90731,16,1,12,24,1,0,0,0,0,San Pedro,CA,California,63431,2646.9
15684,F,0,90731,16,3,78.5,14,4,0,0,0,0,San Pedro,CA,California,63431,2646.9
15685,M,0,90732,16,2,54,36,26,1,0,0,0,San Pedro,CA,California,22078,2383.3
15686,M,0,90732,16,3,343,21,28,1,0,0,0,San Pedro,CA,California,22078,2383.3
15687,F,0,90732,16,4,130.5,26,1,0,0,0,0,San Pedro,CA,California,22078,2383.3
15688,F,0,90732,16,4,59.5,13,6,0,0,0,0,San Pedro,CA,California,22078,2383.3
15689,M,0,90740,16,1,29.5,10,1,0,0,0,0,Seal Beach,CA,California,24604,859
15690,M,0,90740,16,1,192,20,13,0,0,0,0,Seal Beach,CA,California,24604,859
15691,F,0,90740,16,1,14.5,3,10,0,0,0,0,Seal Beach,CA,California,24604,859
15692,F,0,90740,16,3,86,4,11,0,0,0,0,Seal Beach,CA,California,24604,859
15693,U,1,90744,16,3,29,6,33,1,0,0,0,Wilmington,CA,California,54277,2358.3
15694,U,1,90744,16,1,9.5,15,6,0,0,0,0,Wilmington,CA,California,54277,2358.3
15695,M,1,90745,16,1,162,33,2,0,0,0,0,Carson,CA,California,58735,2756.5
15696,M,1,90745,16,2,43,33,12,0,0,0,0,Carson,CA,California,58735,2756.5
15697,U,1,90746,16,1,44.5,17,16,0,0,0,0,Carson,CA,California,27643,1844.9
15698,U,1,90746,16,2,109.5,24,7,0,0,0,0,Carson,CA,California,27643,1844.9
15699,M,0,90802,16,5,87.5,13,36,0,0,1,0,Long Beach,CA,California,40012,2365.5
15700,M,0,90802,16,4,187.5,24,34,1,0,0,0,Long Beach,CA,California,40012,2365.5
15701,U,1,90802,16,1,16.5,5,15,1,0,0,0,Long Beach,CA,California,40012,2365.5
15702,U,1,90802,16,2,91,11,16,0,0,0,0,Long Beach,CA,California,40012,2365.5
15703,M,0,90803,16,1,29.5,10,33,0,0,1,0,Long Beach,CA,California,31659,3007.4
15704,M,0,90803,16,1,35.5,5,10,0,0,0,0,Long Beach,CA,California,31659,3007.4
15705,M,0,90803,16,4,166,21,32,0,0,1,0,Long Beach,CA,California,31659,3007.4
15706,M,0,90803,16,2,150,19,1,0,0,0,0,Long Beach,CA,California,31659,3007.4
15707,U,1,90803,16,5,57.5,34,13,0,0,0,0,Long Beach,CA,California,31659,3007.4
15708,U,1,90803,16,1,39.5,11,12,0,0,0,0,Long Beach,CA,California,31659,3007.4
15709,M,0,90804,16,2,94,27,21,0,0,1,0,Long Beach,CA,California,37299,6670.4
15710,M,0,90804,16,1,109.5,14,29,0,0,1,0,Long Beach,CA,California,37299,6670.4
15711,M,0,90805,16,2,86,32,13,0,0,0,0,Long Beach,CA,California,96515,5023
15712,M,0,90805,16,1,59.5,14,24,1,0,0,0,Long Beach,CA,California,96515,5023
15713,F,0,90806,16,2,64.5,5,3,0,1,0,1,Long Beach,CA,California,40688,3214.8
15714,F,0,90806,16,1,9.5,20,13,0,0,0,0,Long Beach,CA,California,40688,3214.8
15715,M,1,90806,16,3,261,17,25,1,0,0,0,Long Beach,CA,California,40688,3214.8
15716,M,1,90806,16,2,385,21,2,0,0,0,0,Long Beach,CA,California,40688,3214.8
15717,U,1,90807,16,1,14.5,25,26,1,0,0,0,Long Beach,CA,California,33153,2895.5
15718,U,1,90807,16,1,16,27,13,0,0,0,0,Long Beach,CA,California,33153,2895.5
15719,M,0,90807,16,3,173.5,29,30,0,1,1,0,Long Beach,CA,California,33153,2895.5
15720,M,0,90807,16,2,186.5,16,5,0,0,0,0,Long Beach,CA,California,33153,2895.5
15721,M,0,90808,16,3,105,23,28,1,0,0,0,Long Beach,CA,California,39698,2232.2
15722,M,0,90808,16,1,53,26,11,0,0,0,0,Long Beach,CA,California,39698,2232.2
15723,M,0,90808,16,3,51,34,24,1,0,0,0,Long Beach,CA,California,39698,2232.2
15724,M,0,90808,16,2,96.5,1,16,0,0,0,0,Long Beach,CA,California,39698,2232.2
15725,M,0,90810,16,2,116,5,33,1,0,0,0,Long Beach,CA,California,36306,2143.5
15726,M,0,90810,16,3,173.5,6,34,1,0,0,0,Long Beach,CA,California,36306,2143.5
15727,F,1,90814,16,1,54.5,30,8,0,0,0,0,Long Beach,CA,California,20723,6003.5
15728,F,1,90814,16,1,230,19,11,0,0,0,0,Long Beach,CA,California,20723,6003.5
15729,F,0,90815,16,1,44.5,17,15,0,0,0,0,Long Beach,CA,California,42759,2340.4
15730,F,0,90815,16,2,166.5,26,31,0,1,1,0,Long Beach,CA,California,42759,2340.4
15731,U,0,90815,16,1,44.5,29,27,0,0,1,0,Long Beach,CA,California,42759,2340.4
15732,U,0,90815,16,5,151,25,11,0,0,0,0,Long Beach,CA,California,42759,2340.4
15733,M,1,90832,16,4,174.5,11,8,0,0,0,0,International,International,International,International,International
15734,M,1,90832,16,1,8.5,19,24,1,0,0,0,International,International,International,International,International
15735,M,0,91001,16,1,71.5,5,9,0,0,0,0,Altadena,CA,California,36420,1702.4
15736,M,0,91001,16,4,149,12,10,0,0,0,0,Altadena,CA,California,36420,1702.4
15737,M,1,91001,16,1,109.5,25,18,0,0,0,0,Altadena,CA,California,36420,1702.4
15738,M,1,91001,16,1,56,29,4,0,0,0,0,Altadena,CA,California,36420,1702.4
15739,F,0,91006,16,1,29.5,14,30,1,0,0,0,Arcadia,CA,California,31986,1920.8
15740,F,0,91006,16,1,67,4,14,0,0,0,0,Arcadia,CA,California,31986,1920.8
15741,F,0,91006,16,1,34.5,36,12,0,0,0,0,Arcadia,CA,California,31986,1920.8
15742,F,0,91006,16,4,281,10,12,0,0,0,0,Arcadia,CA,California,31986,1920.8
15743,M,0,91007,16,1,59.5,3,25,1,0,0,0,Arcadia,CA,California,33367,2340.1
15744,M,0,91007,16,2,82,17,34,0,0,1,0,Arcadia,CA,California,33367,2340.1
15745,M,0,91010,16,2,53.5,3,16,0,0,0,0,Duarte,CA,California,26825,1610.5
15746,M,0,91010,16,1,14.5,6,19,1,0,0,0,Duarte,CA,California,26825,1610.5
15747,M,0,91011,16,1,69.5,20,5,0,0,0,0,La Canada Flintridge,CA,California,20389,699.1
15748,M,0,91011,16,2,40,27,5,0,0,0,0,La Canada Flintridge,CA,California,20389,699.1
15749,M,0,91011,16,1,8.5,4,18,0,0,1,0,La Canada Flintridge,CA,California,20389,699.1
15750,M,0,91011,16,3,141,12,13,0,0,0,1,La Canada Flintridge,CA,California,20389,699.1
15751,M,0,91012,16,1,48.5,26,17,0,0,0,0,International,International,International,International,International
15752,M,0,91012,16,5,83,16,1,0,0,0,0,International,International,International,International,International
15753,M,0,91016,16,1,34.5,7,9,0,0,0,0,Monrovia,CA,California,41822,1904.7
15754,M,0,91016,16,3,145.5,24,26,0,0,1,0,Monrovia,CA,California,41822,1904.7
15755,F,0,91020,16,3,64.5,8,9,0,0,0,0,Montrose,CA,California,7509,4035.2
15756,F,0,91020,16,5,373,1,19,0,0,0,0,Montrose,CA,California,7509,4035.2
15757,M,0,91024,16,2,116.5,20,27,1,0,0,0,Sierra Madre,CA,California,11151,1232
15758,M,0,91024,16,1,94,27,5,0,0,0,0,Sierra Madre,CA,California,11151,1232
15759,M,1,91030,16,1,49.5,8,18,0,0,1,0,South Pasadena,CA,California,26583,2991
15760,M,1,91030,16,1,84.5,33,7,0,0,0,0,South Pasadena,CA,California,26583,2991
15761,F,0,91030,16,1,26.5,17,7,0,0,0,0,South Pasadena,CA,California,26583,2991
15762,F,0,91030,16,3,126.5,18,7,0,0,0,0,South Pasadena,CA,California,26583,2991
15763,M,0,91040,16,1,44.5,22,27,0,0,1,0,Sunland,CA,California,20911,970.4
15764,M,0,91040,16,1,24.5,3,25,0,0,1,0,Sunland,CA,California,20911,970.4
15765,M,0,91042,16,1,199.5,13,3,0,0,0,0,Tujunga,CA,California,27119,210.3
15766,M,0,91042,16,1,19.5,25,7,0,0,0,0,Tujunga,CA,California,27119,210.3
15767,U,0,91101,16,1,39.5,25,8,0,0,0,0,Pasadena,CA,California,19737,5999.2
15768,U,0,91101,16,3,195.5,9,31,0,0,1,1,Pasadena,CA,California,19737,5999.2
15769,U,1,91101,16,1,80.5,5,8,0,0,0,0,Pasadena,CA,California,19737,5999.2
15770,U,1,91101,16,1,9.5,8,1,0,0,0,0,Pasadena,CA,California,19737,5999.2
15771,M,0,91101,16,4,200,27,6,0,0,0,0,Pasadena,CA,California,19737,5999.2
15772,M,0,91101,16,1,19.5,31,6,0,0,0,0,Pasadena,CA,California,19737,5999.2
15773,F,0,91103,16,1,59.5,33,7,0,0,0,0,Pasadena,CA,California,27167,2285.6
15774,F,0,91103,16,1,127,15,3,0,0,0,0,Pasadena,CA,California,27167,2285.6
15775,F,0,91104,16,2,89,3,11,0,0,0,0,Pasadena,CA,California,35918,3677.8
15776,F,0,91104,16,2,34,26,33,0,0,1,0,Pasadena,CA,California,35918,3677.8
15777,U,0,91105,16,1,14.5,10,35,0,0,1,0,Pasadena,CA,California,12692,1168
15778,U,0,91105,16,5,152.5,15,23,0,0,1,0,Pasadena,CA,California,12692,1168
15779,M,0,91105,16,3,211,7,26,1,0,0,0,Pasadena,CA,California,12692,1168
15780,M,0,91105,16,3,167,28,8,0,0,0,0,Pasadena,CA,California,12692,1168
15781,U,0,91106,16,2,74.5,9,7,0,0,0,0,Pasadena,CA,California,23813,3384.2
15782,U,0,91106,16,3,151,14,21,1,0,0,0,Pasadena,CA,California,23813,3384.2
15783,U,0,91106,16,1,49.5,19,4,0,0,0,0,Pasadena,CA,California,23813,3384.2
15784,U,0,91106,16,3,175,1,18,1,0,0,0,Pasadena,CA,California,23813,3384.2
15785,M,0,91107,16,1,290,28,4,0,0,0,0,Pasadena,CA,California,32581,1487.3
15786,M,0,91107,16,2,144,1,1,0,0,0,0,Pasadena,CA,California,32581,1487.3
15787,M,0,91107,16,1,26.5,27,7,0,0,0,0,Pasadena,CA,California,32581,1487.3
15788,M,0,91107,16,2,41.5,19,35,0,0,1,0,Pasadena,CA,California,32581,1487.3
15789,M,0,91108,16,1,22,24,36,0,0,1,0,San Marino,CA,California,12559,1279.8
15790,M,0,91108,16,2,421.5,10,11,0,0,0,1,San Marino,CA,California,12559,1279.8
15791,U,1,91108,16,2,118.5,29,10,0,0,0,0,San Marino,CA,California,12559,1279.8
15792,U,1,91108,16,1,74.5,2,5,0,0,0,0,San Marino,CA,California,12559,1279.8
15793,M,0,91201,16,1,29.5,15,35,1,0,0,0,Glendale,CA,California,22163,3590.7
15794,M,0,91201,16,3,110,4,10,0,1,0,0,Glendale,CA,California,22163,3590.7
15795,M,0,91202,16,1,27,18,24,0,0,1,0,Glendale,CA,California,22831,1791.2
15796,M,0,91202,16,4,233,20,12,0,0,0,0,Glendale,CA,California,22831,1791.2
15797,M,1,91202,16,3,150.5,15,2,0,0,0,0,Glendale,CA,California,22831,1791.2
15798,M,1,91202,16,3,133.5,3,9,0,0,0,0,Glendale,CA,California,22831,1791.2
15799,U,1,91203,16,2,162,3,3,0,0,0,0,Glendale,CA,California,16679,7335.6
15800,U,1,91203,16,1,19.5,11,5,0,0,0,0,Glendale,CA,California,16679,7335.6
15801,F,0,91205,16,1,33,14,23,1,0,0,0,Glendale,CA,California,35755,7284.1
15802,F,0,91205,16,1,47,34,30,0,0,1,0,Glendale,CA,California,35755,7284.1
15803,F,0,91206,16,1,35.5,24,17,0,0,0,0,Glendale,CA,California,32294,2163.4
15804,F,0,91206,16,1,7,22,16,0,0,0,0,Glendale,CA,California,32294,2163.4
15805,U,0,91206,16,4,89.5,7,25,0,0,1,0,Glendale,CA,California,32294,2163.4
15806,U,0,91206,16,1,67,16,18,0,0,1,0,Glendale,CA,California,32294,2163.4
15807,F,0,91208,16,3,65,3,33,1,0,0,0,Glendale,CA,California,15377,803.3
15808,F,0,91208,16,1,22,11,3,0,0,0,0,Glendale,CA,California,15377,803.3
