id,p_log,p_logr,p_nn,p_rf,p_rfmi,p_rfms,actual_res,res_log,res_logr,res_nn,res_rf,res_rfmi,res_rfms
6433,0.0037690418950042893,0.00490877057705401,0.004459479969719212,0.013709402192008932,0.016129032258064516,0.02054794520547945,0,0,0,0,0,0,0
14545,0.02136518005849983,0.02248894393768183,0.008130406769862281,0.017350090893772162,0.013157894736842105,0.013157894736842105,0,0,0,0,0,0,0
2545,0.004342829686208805,0.005591709482935605,0.002133720386570743,0.013679731735641121,0.012195121951219513,0.037037037037037035,0,0,0,0,0,0,1
14689,0.012189631192241049,0.011083551013453173,0.00738419622071029,0.013913902355320655,0.020833333333333332,0.006944444444444444,0,0,0,0,0,0,0
12384,0.04160995574520791,0.05223396617129641,0.07317092873252722,0.03485263489693197,0.02857142857142857,0.02857142857142857,0,1,1,1,1,1,1
15986,0.005047971390345103,0.00563071802676002,0.004153585919685516,0.013725984204597159,0.0064516129032258064,0.005,0,0,0,0,0,0,0
11302,0.013499879663042032,0.011359382822340619,0.0061500153509492905,0.02045945061223799,0.01,0.0,0,0,0,0,0,0,0
11750,0.016206717600604183,0.01612393432888055,0.01481871178711823,0.018342092304777534,0.037914691943127965,0.037914691943127965,1,0,0,0,0,1,1
13248,0.02015711274771911,0.024262842823355665,0.015630327940009597,0.022031059063046567,0.03508771929824561,0.02857142857142857,0,0,1,0,0,1,1
14480,0.02480694631621077,0.021380308849145054,0.02614196068173023,0.02061137817329381,0.013157894736842105,0.013157894736842105,0,1,0,1,0,0,0
7558,0.0026503328567216967,0.003261707923988822,0.004385734600572232,0.016413779824222433,0.0045045045045045045,0.007407407407407408,0,0,0,0,0,0,0
7327,0.013010852260709084,0.015343748508655908,0.011005141744049938,0.017569094810420044,0.04054054054054054,0.014925373134328358,0,0,0,0,0,1,0
19395,0.0204600784313069,0.021934082463120525,0.01704445086653874,0.023642075135903357,0.045454545454545456,0.041666666666666664,0,0,0,0,1,1,1
12901,0.0049278556931297585,0.005851778460062773,0.006457931124515146,0.015222492373331231,0.0,0.0,0,0,0,0,0,0,0
11783,0.0060015807728006935,0.005793435777448794,0.003091400457966842,0.013709806311676422,0.008333333333333333,0.007692307692307693,0,0,0,0,0,0,0
11478,0.027118832960750683,0.025235253994765273,0.012711142466954834,0.025106910315078782,0.036231884057971016,0.0625,0,1,1,0,1,1,1
10346,0.004856708449488799,0.004893267614234827,0.0035374125077387805,0.01566636101581569,0.004651162790697674,0.004651162790697674,0,0,0,0,0,0,0
3677,0.018052044111117202,0.021832414089691724,0.016495582814872546,0.02327422876147473,0.043478260869565216,0.043478260869565216,0,0,0,0,0,1,1
16607,0.02507155823683318,0.02733416445663523,0.03962052321099703,0.02549000790668538,0.049019607843137254,0.03333333333333333,0,1,1,1,1,1,1
14682,0.02336735992896349,0.018556827089447753,0.02416471100286694,0.022677273308932863,0.013157894736842105,0.015151515151515152,0,0,0,1,0,0,0
14099,0.004118561052540268,0.003984178964961476,0.00249021884189573,0.013788177129058846,0.0,0.0,0,0,0,0,0,0,0
16505,0.050092774838332514,0.04645901542611892,0.057636058910754656,0.02798329695960868,0.0410958904109589,0.0410958904109589,0,1,1,1,1,1,1
14896,0.015669768438849433,0.012274329927466866,0.018207276400483512,0.022301215230030532,0.02,0.02,0,0,0,0,0,0,0
11327,0.01554600787993221,0.014269536199389681,0.005871763661570617,0.01693378359295197,0.0,0.0,0,0,0,0,0,0,0
2284,0.14968820225119625,0.13315212173923993,0.12490517054561523,0.06363604028915078,0.014285714285714285,0.038461538461538464,0,1,1,1,1,0,1
4486,0.01340476557126079,0.014842999761387579,0.014815816141584932,0.01716220413493336,0.009765625,0.009765625,0,0,0,0,0,0,0
8820,0.008371816480937164,0.008499144517216896,0.01467756035783255,0.013709806311676422,0.013157894736842105,0.013157894736842105,0,0,0,0,0,0,0
4766,0.007920477653049372,0.010063680832153388,0.004762410342777107,0.015127047506067757,0.00819672131147541,0.011494252873563218,0,0,0,0,0,0,0
7501,0.007279139278669534,0.008792456654527775,0.006156821043312983,0.019779781003419226,0.013888888888888888,0.008264462809917356,0,0,0,0,0,0,0
18803,0.02268896931064293,0.023454008739173426,0.02390743426923348,0.021884858523982708,0.07777777777777778,0.043478260869565216,0,0,0,1,0,1,1
12620,0.003199037280130126,0.003972504557374671,0.00362418099001817,0.015663551670819852,0.02,0.02,0,0,0,0,0,0,0
8807,0.03766977640898019,0.03609826371345541,0.02712325180562494,0.0348708022705815,0.06329113924050633,0.0673076923076923,0,1,1,1,1,1,1
5383,0.009346564103171319,0.011803538693857729,0.0066806211905368115,0.015816103409829002,0.013824884792626729,0.013824884792626729,0,0,0,0,0,0,0
11271,0.022949987989445017,0.021957475928212532,0.016965141520466433,0.018932528985361498,0.05223880597014925,0.05223880597014925,0,0,0,0,0,1,1
267,0.11352844693351334,0.09083783951881856,0.11272505081065627,0.04508322026017347,0.02127659574468085,0.023809523809523808,1,1,1,1,1,0,1
3974,0.003999952619672078,0.004852969661905419,0.004380303096606485,0.01875067287421709,0.0,0.0,0,0,0,0,0,0,0
1933,0.05597496681962522,0.05719269447984192,0.06720435242013069,0.039581662398098245,0.013513513513513514,0.03488372093023256,0,1,1,1,1,0,1
14882,0.017255680608595617,0.013938011710858076,0.01050109397439723,0.01735364542049168,0.02976190476190476,0.037037037037037035,0,0,0,0,0,1,1
1808,0.1190656801342674,0.11443168898081973,0.11617195817374935,0.05511556878040315,0.02,0.025974025974025976,0,1,1,1,1,0,1
7875,0.0047908359053668815,0.0054330922291772376,0.009991520216658495,0.019830770139576334,0.011904761904761904,0.00980392156862745,0,0,0,0,0,0,0
12394,0.021606668090037716,0.018581383506399003,0.013968075988187076,0.028369059634158658,0.020833333333333332,0.010869565217391304,0,0,0,0,1,0,0
5605,0.009455773745509282,0.010699724580514002,0.007463789847063153,0.017960689728507864,0.023255813953488372,0.05172413793103448,0,0,0,0,0,0,1
12919,0.013314184988134378,0.017144382236856007,0.013698129919870721,0.020419124623063438,0.025,0.05172413793103448,0,0,0,0,0,1,1
6828,0.011891138470045297,0.011832245541269723,0.005308982360091231,0.01703955482860255,0.014018691588785047,0.009174311926605505,0,0,0,0,0,0,0
2069,0.059123415268050816,0.045211157620898806,0.042701130440956976,0.0368161753750164,0.018518518518518517,0.018518518518518517,0,1,1,1,1,0,0
4967,0.03742657310492913,0.030780029343775817,0.06732586851951411,0.02986626101858687,0.03508771929824561,0.05555555555555555,0,1,1,1,1,1,1
14579,0.013265676673123176,0.012503219961163436,0.01133192341401938,0.016450126395997314,0.011363636363636364,0.0078125,0,0,0,0,0,0,0
2099,0.028006356927967005,0.029301567691050315,0.030701259529623298,0.03209929027907065,0.019230769230769232,0.006944444444444444,0,1,1,1,1,0,0
19348,0.0168851614846556,0.014534688894090875,0.010439431944249743,0.01715619303480109,0.0,0.0,0,0,0,0,0,0,0
10682,0.042885284875683036,0.03339652213997163,0.06673605675048824,0.03159029530109586,0.08,0.06451612903225806,0,1,1,1,1,1,1
14180,0.01813981079346183,0.01651098839444482,0.00847653569665929,0.018884410707008636,0.026785714285714284,0.01694915254237288,0,0,0,0,0,1,0
5852,0.021158022259329595,0.03070012286984295,0.0370001512693797,0.019096820120273347,0.015151515151515152,0.02727272727272727,0,0,1,1,0,0,1
16385,0.0036256503483291986,0.003947710047255476,0.0030892850047029917,0.014204734673241655,0.00423728813559322,0.006756756756756757,0,0,0,0,0,0,0
11063,0.036805919814927916,0.030426373674182987,0.03830418692107163,0.0256011631039097,0.15384615384615385,0.07894736842105263,0,1,1,1,1,1,1
16084,0.005479940718863096,0.006086681726808974,0.004448767861756407,0.013725984204597159,0.003937007874015748,0.003937007874015748,0,0,0,0,0,0,0
14509,0.023776396882176826,0.021486420514468762,0.013039955715258164,0.018856149618278657,0.02127659574468085,0.02857142857142857,1,1,0,0,0,0,1
11923,0.01150578302455096,0.012484587523505978,0.014355966148907101,0.02263813855354169,0.05263157894736842,0.03571428571428571,0,0,0,0,0,1,1
16669,0.02384663464593015,0.027111370258267594,0.016717708943281555,0.02363875479470189,0.0,0.012195121951219513,0,1,1,0,1,0,0
13948,0.009449738901338564,0.008530840941930882,0.005487587791464765,0.013846352457322977,0.013513513513513514,0.013513513513513514,0,0,0,0,0,0,0
11499,0.009956668803036172,0.010141320271549485,0.004570602656315529,0.01708458920302135,0.0,0.0,0,0,0,0,0,0,0
7720,0.010767335839243173,0.013854120956825259,0.014565636359798378,0.01798298899062156,0.03571428571428571,0.028846153846153848,1,0,0,0,0,1,1
1609,0.0593070206074414,0.05655510800237041,0.07526277579290627,0.03788914984194851,0.030303030303030304,0.01020408163265306,0,1,1,1,1,1,0
13023,0.010194385826026019,0.013606205449695123,0.009796538756948815,0.015906330766230423,0.0392156862745098,0.01020408163265306,0,0,0,0,0,1,0
2355,0.013733551474254351,0.014301443164207573,0.019665011390910106,0.0323786441283962,0.02,0.02,0,0,0,0,1,0,0
100,0.01620571056794172,0.04006710613730959,0.008082628072609387,0.03916873687292124,0.0,0.031914893617021274,0,0,1,0,1,0,1
9115,0.017444193812454562,0.017358845752454746,0.023950217403671675,0.01792673168686693,0.0234375,0.014925373134328358,0,0,0,1,0,0,0
11554,0.013732680947580525,0.012190129518285431,0.006566814155703261,0.029881911106420526,0.022222222222222223,0.03571428571428571,0,0,0,0,1,0,1
9121,0.021176086752315606,0.018426059232198852,0.026505939434425817,0.02045664126724215,0.01020408163265306,0.0,0,0,0,1,0,0,0
10466,0.014901103448365611,0.015106827250832481,0.014131756410512251,0.01660955690518897,0.010869565217391304,0.0,0,0,0,0,0,0,0
9739,0.03223577030401859,0.03129244602222685,0.03647219918730551,0.025906906668086753,0.06097560975609756,0.06,0,1,1,1,1,1,1
4187,0.01894692737117337,0.022585849477282535,0.015027874208058923,0.022493225474637647,0.025,0.03333333333333333,0,0,0,0,0,1,1
613,0.056760469296414144,0.052552813678177955,0.04125308719182605,0.03488653937112163,0.02830188679245283,0.014705882352941176,0,1,1,1,1,1,0
13693,0.013511861788965003,0.014528847227658185,0.00785603797630771,0.017248470543618628,0.009765625,0.009765625,0,0,0,0,0,0,0
13146,0.03399755644545392,0.03963541198393922,0.05663931154334881,0.03692533332071365,0.04032258064516129,0.038461538461538464,0,1,1,1,1,1,1
11637,0.01742674526676361,0.016582873789309713,0.013151762256440245,0.0170261151666795,0.047619047619047616,0.058823529411764705,0,0,0,0,0,1,1
7427,0.03317385522969936,0.036424346053710865,0.021834726894791035,0.030525578396262104,0.023076923076923078,0.018518518518518517,0,1,1,0,1,0,0
14275,0.02650154467231878,0.017778453587680182,0.018694354202399056,0.017539181181559792,0.02830188679245283,0.015873015873015872,0,1,0,0,0,1,0
6449,0.009498954738856185,0.014460847752522214,0.004780788210547291,0.01706821923408952,0.008333333333333333,0.004464285714285714,0,0,0,0,0,0,0
3253,0.004463688035501247,0.005522327708269743,0.006138506319664415,0.014452737294201379,0.0,0.0,0,0,0,0,0,0,0
2904,0.004564904865339033,0.006214280437633502,0.0030935793717708207,0.01367577078792497,0.017857142857142856,0.017857142857142856,0,0,0,0,0,0,0
1435,0.04259819546284287,0.04081428138834943,0.022700090167200322,0.03551973323633938,0.00211864406779661,0.004464285714285714,0,1,1,0,1,0,0
16413,0.022502932013323797,0.02349615030979474,0.024664388837436088,0.022214917994765587,0.030100334448160536,0.030100334448160536,0,0,0,1,0,1,1
5619,0.01898976955797056,0.018339929238573274,0.016636674544557268,0.01906145042908685,0.030100334448160536,0.030100334448160536,0,0,0,0,0,1,1
5163,0.009274139111429443,0.010717159313703645,0.00656088112217219,0.020204199060290206,0.004651162790697674,0.004651162790697674,0,0,0,0,0,0,0
3281,0.005596117002370518,0.007402873478614078,0.005198256733509728,0.014000836301170778,0.00211864406779661,0.004464285714285714,0,0,0,0,0,0,0
3605,0.014927002057764762,0.015329013602098568,0.006241913823193694,0.01874938453361721,0.025423728813559324,0.03431372549019608,0,0,0,0,0,1,1
6008,0.02382605103631135,0.0223432599853872,0.019702327500475122,0.021823414269174314,0.027777777777777776,0.030612244897959183,0,1,0,0,0,1,1
11586,0.012468692440377805,0.012195270170205105,0.005534993421204937,0.01688018454676626,0.026041666666666668,0.019230769230769232,0,0,0,0,0,1,0
8267,0.0080089979174254,0.008662184160110217,0.014215197168678891,0.015096963258224756,0.017326732673267328,0.017326732673267328,0,0,0,0,0,0,0
5406,0.011940557993080282,0.015230328505319635,0.008286270796896733,0.01825411595167858,0.04716981132075472,0.031914893617021274,0,0,0,0,0,1,1
11698,0.02686047129026825,0.025181423660260716,0.02416619795257572,0.02901811059677603,0.03508771929824561,0.05555555555555555,0,1,1,1,1,1,1
16219,0.006309759427848043,0.007280913703241066,0.005418288177611265,0.013645993825892292,0.00211864406779661,0.004464285714285714,0,0,0,0,0,0,0
11336,0.028760953299485695,0.02163883822494269,0.033436815648872305,0.02068325624200529,0.036290322580645164,0.030201342281879196,0,1,0,1,0,1,1
10802,0.009088598895254093,0.008340125413707954,0.007478021260245824,0.013771942587656709,0.010638297872340425,0.011235955056179775,0,0,0,0,0,0,0
10420,0.004443054554496281,0.0046160137884868405,0.003138633180776125,0.013709806311676422,0.0,0.0,0,0,0,0,0,0,0
10195,0.00824863921169414,0.007790719297400185,0.006307949502150033,0.015663551670819852,0.013513513513513514,0.013513513513513514,0,0,0,0,0,0,0
6254,0.007923516542517288,0.009629548858987553,0.010889928831183856,0.013978568581939079,0.01818181818181818,0.014492753623188406,0,0,0,0,0,0,0
9777,0.0211657456621976,0.019188807577393156,0.023599100484358936,0.025257048922444694,0.01,0.01,0,0,0,1,1,0,0
9710,0.03814369573600235,0.034926928089324356,0.02089023822006119,0.02204928956883773,0.015151515151515152,0.015151515151515152,0,1,1,0,0,0,0
12405,0.0291053646605834,0.027915576255694664,0.03615663923008572,0.023622039630696846,0.037037037037037035,0.047619047619047616,0,1,1,1,1,1,1
6438,0.02410305387658553,0.030060908317619255,0.022024480884910363,0.02035881672258537,0.013513513513513514,0.013888888888888888,0,1,1,0,0,0,0
9265,0.06589024481105372,0.05800099052106438,0.040906589584724984,0.042802906050268916,0.02564102564102564,0.043478260869565216,0,1,1,1,1,1,1
2692,0.003979511070218066,0.005415773913703031,0.0024625196174438845,0.013743320685922647,0.005128205128205128,0.006329113924050633,0,0,0,0,0,0,0
18184,0.008358262976377987,0.009878564741223438,0.0070380899402709245,0.01492569443101169,0.017543859649122806,0.017241379310344827,0,0,0,0,0,0,0
19205,0.015435991250148577,0.015462648132329905,0.017529403980318874,0.020390601288830922,0.0064516129032258064,0.005,0,0,0,0,0,0,0
4243,0.007589473377612562,0.009124377376063596,0.006050593765436942,0.013685676178971443,0.019230769230769232,0.006944444444444444,0,0,0,0,0,0,0
10826,0.030188435415165096,0.02677981297953162,0.02243667166150079,0.027957934382979596,0.02564102564102564,0.043478260869565216,0,1,1,0,1,1,1
3405,0.003991669941207546,0.005259414564813597,0.0033036749313370924,0.015203294998747494,0.004651162790697674,0.004651162790697674,0,0,0,0,0,0,0
5697,0.008223052473759705,0.009639261800135282,0.006815218872402621,0.013743851507235578,0.020833333333333332,0.006944444444444444,0,0,0,0,0,0,0
12911,0.054844371098619664,0.056216510492575394,0.0463760616176933,0.03339377526517814,0.06862745098039216,0.06862745098039216,0,1,1,1,1,1,1
10739,0.0205130078499795,0.020283027149337444,0.019924527732314973,0.021216606932080145,0.03278688524590164,0.02694610778443114,0,0,0,0,0,1,1
5720,0.004872522285959665,0.005764751957416138,0.0038141457549795456,0.01430779914970711,0.015625,0.0,0,0,0,0,0,0,0
16500,0.030922105121780574,0.03494807779878245,0.03090591820119727,0.027477103704556378,0.06329113924050633,0.0673076923076923,0,1,1,1,1,1,1
7971,0.006557138305285669,0.0075138264816517406,0.015786207490229326,0.013637891346295106,0.01744186046511628,0.01744186046511628,0,0,0,0,0,0,0
10031,0.027009401819274484,0.027006966278909667,0.04416986555697228,0.023061120156921633,0.046052631578947366,0.03333333333333333,0,1,1,1,0,1,1
8530,0.02443262792623189,0.023495779313097074,0.017550513137138995,0.021148359035581755,0.04032258064516129,0.038461538461538464,0,1,0,0,0,1,1
10880,0.08720361387420368,0.07591696062949028,0.18502536717312554,0.07365643891310679,0.04216867469879518,0.05555555555555555,0,1,1,1,1,1,1
18358,0.00739820859152491,0.008079744220873774,0.002995995774730946,0.01715619303480109,0.013043478260869565,0.013043478260869565,0,0,0,0,0,0,0
7304,0.017008841539548975,0.013681135701890551,0.009450814661275724,0.022863769244660936,0.0,0.037037037037037035,0,0,0,0,0,0,1
12751,0.014162852486966138,0.01776484058900022,0.01543318700552943,0.01840374723943785,0.026785714285714284,0.01694915254237288,0,0,0,0,0,1,0
1939,0.02389469677517556,0.025579742108492187,0.03956515724315126,0.03171154519007503,0.00211864406779661,0.004464285714285714,0,1,1,1,1,0,0
674,0.12113756667018642,0.10915308829592077,0.11198989403877545,0.0596250630989589,0.014285714285714285,0.013888888888888888,0,1,1,1,1,0,0
10905,0.010028856750358564,0.008999132401581938,0.007743215342967298,0.020738020701421417,0.027777777777777776,0.03571428571428571,0,0,0,0,0,1,1
3512,0.006511046678475935,0.008602964047837962,0.006428624374137439,0.014021861645586333,0.02158273381294964,0.019230769230769232,0,0,0,0,0,0,0
9394,0.0043227583825483935,0.004174831605869962,0.007250733372959337,0.013771942587656709,0.02,0.02,0,0,0,0,0,0,0
4261,0.004575373265291899,0.005965943119716812,0.002337443150398561,0.013681715231255292,0.008333333333333333,0.004464285714285714,0,0,0,0,0,0,0
8617,0.04078899529573042,0.037438326329606336,0.028620391133444913,0.025778863437281273,0.03731343283582089,0.03488372093023256,0,1,1,1,1,1,1
8857,0.005576862995898122,0.005611734259629827,0.009644619587192968,0.013709806311676422,0.0064516129032258064,0.005,0,0,0,0,0,0,0
16735,0.008054787094638105,0.00838269730162434,0.005916131552840929,0.01995240419938057,0.005208333333333333,0.004,0,0,0,0,0,0,0
8640,0.035390157000067285,0.035635058728067874,0.02927893533356917,0.025073677883125298,0.05660377358490566,0.056818181818181816,0,1,1,1,1,1,1
8902,0.015476011105982502,0.01665071766037724,0.007235569853642889,0.02024794271726404,0.013157894736842105,0.015151515151515152,0,0,0,0,0,0,0
1925,0.07726667073916287,0.0734410047194848,0.056634277758639676,0.04197274961781249,0.07692307692307693,0.05555555555555555,0,1,1,1,1,1,1
14011,0.009637368687928752,0.009703364594046972,0.005018294819505611,0.015440027386903088,0.03669724770642202,0.031746031746031744,0,0,0,0,0,1,1
1222,0.15460370875325416,0.1408013182112591,0.1244991433028437,0.0623141415082937,0.022727272727272728,0.022727272727272728,0,1,1,1,1,0,0
3923,0.006819613674149665,0.009001329780519391,0.006935445528163328,0.015012208284938855,0.03669724770642202,0.031746031746031744,0,0,0,0,0,1,1
5246,0.012947369291647805,0.015240552954906821,0.009103153978112915,0.016155670455756187,0.012195121951219513,0.012195121951219513,0,0,0,0,0,0,0
16772,0.0034465709490172033,0.003800652681717017,0.002891413651945206,0.013725984204597159,0.00423728813559322,0.016304347826086956,0,0,0,0,0,0,0
13658,0.004700111050102912,0.005936453353214909,0.0053435271740527365,0.013771942587656709,0.028089887640449437,0.034482758620689655,0,0,0,0,0,1,1
3548,0.009411977034214578,0.011722561069481264,0.013324101520455047,0.0161298881792881,0.02702702702702703,0.030303030303030304,0,0,0,0,0,1,1
1338,0.018001536716887926,0.01753904536742327,0.02477729496856303,0.03271504888802071,0.009433962264150943,0.009433962264150943,0,0,0,1,1,0,0
6283,0.017318614519876447,0.01577773898120213,0.013256031935360613,0.019261854222118888,0.041666666666666664,0.029069767441860465,0,0,0,0,0,1,1
15920,0.02464910155399277,0.03457506521583253,0.03113003310621519,0.02912857251418048,0.017857142857142856,0.017857142857142856,0,1,1,1,1,0,0
9023,0.009275659510793031,0.008645111366194927,0.015461650415450437,0.015368556187602472,0.018518518518518517,0.018518518518518517,0,0,0,0,0,0,0
7247,0.009759765114823947,0.010684728391303114,0.013963020603958787,0.019930103220535858,0.017699115044247787,0.016129032258064516,0,0,0,0,0,0,0
8779,0.008568795479248265,0.008905213290860024,0.021775202365907895,0.015040830186672913,0.0,0.014084507042253521,0,0,0,0,0,0,0
3419,0.006623166982462769,0.008964714744369037,0.0074248621141602125,0.015062927734473304,0.041666666666666664,0.03431372549019608,0,0,0,0,0,1,1
6541,0.017389884993437375,0.021564884274756717,0.01955502271408026,0.023264223010542855,0.013513513513513514,0.013513513513513514,0,0,0,0,0,0,0
18119,0.014091433904916887,0.01195771006486397,0.006807089955516674,0.017332537777952427,0.017857142857142856,0.017857142857142856,0,0,0,0,0,0,0
8064,0.004428559734648359,0.004508900871437375,0.010185240758575742,0.013719180881409963,0.0,0.0,0,0,0,0,0,0,0
9894,0.056080960551082616,0.058579618177648195,0.0485114754291245,0.04246948330894976,0.022222222222222223,0.037037037037037035,0,1,1,1,1,0,1
3192,0.01864796156303244,0.02365187698064032,0.022352421342209796,0.026276461545779468,0.050724637681159424,0.05660377358490566,0,0,1,0,1,1,1
6103,0.020984126964215158,0.02494805170763007,0.01302415687127586,0.0233715164005565,0.013824884792626729,0.013824884792626729,1,0,1,0,0,0,0
17638,0.03508137105446933,0.012173076288482191,0.01884187838373122,0.015513563756768729,0.026041666666666668,0.019230769230769232,0,1,0,0,0,1,0
16406,0.0290672655783203,0.030557825366055835,0.013566372147795921,0.02376973642178421,0.05555555555555555,0.027777777777777776,0,1,1,0,1,1,1
9498,0.015250893309588242,0.014022746700180064,0.015447835193392458,0.019068295541424102,0.0,0.0,0,0,0,0,0,0,0
14587,0.014681435256295311,0.014347543553130945,0.011085974336829396,0.016929018003705183,0.036290322580645164,0.028846153846153848,0,0,0,0,0,1,1
15604,0.039261837777186365,0.03980211998029791,0.03986515508761238,0.027281970004463488,0.014084507042253521,0.014084507042253521,0,1,1,1,1,0,0
6038,0.03242961411355817,0.025473493770496347,0.04471982836957279,0.03017078453081957,0.05555555555555555,0.1,1,1,1,1,1,1,1
9038,0.02344296784827505,0.02266768422534931,0.015092214673502616,0.020273125750711208,0.06060606060606061,0.04310344827586207,0,0,0,0,0,1,1
101,0.004641240135258264,0.013702787709066789,0.0032202507356974635,0.015195738776261293,0.016666666666666666,0.016129032258064516,0,0,0,0,0,0,0
9546,0.022570550346452656,0.024758771419775442,0.013596861608245792,0.019089541509507982,0.015625,0.015625,0,0,1,0,0,0,0
13422,0.008842062609103828,0.010419987925943905,0.008812458627569776,0.018500520328803026,0.016129032258064516,0.016129032258064516,0,0,0,0,0,0,0
3687,0.004229602641321472,0.005806619895157355,0.0026999118137036714,0.01367577078792497,0.005128205128205128,0.006329113924050633,0,0,0,0,0,0,0
16989,0.013978082410459303,0.015197472010699925,0.011227983054095506,0.01727436244968829,0.014018691588785047,0.012987012987012988,0,0,0,0,0,0,0
4931,0.011210542111880576,0.013878201270432974,0.006433238346150708,0.017442155053301638,0.017857142857142856,0.02564102564102564,0,0,0,0,0,0,1
4999,0.020660293438952662,0.02393120602798193,0.012204212144081836,0.021741056385444747,0.017326732673267328,0.017326732673267328,0,0,1,0,0,0,0
3869,0.015480049546885307,0.022910327541177194,0.011351329442413852,0.019027589173012525,0.013157894736842105,0.03333333333333333,1,0,0,0,0,0,1
7829,0.0156338142345046,0.014479691047539187,0.012277124233926536,0.018788990993093016,0.030100334448160536,0.030100334448160536,0,0,0,0,0,1,1
11097,0.017442045920774144,0.016393612598419937,0.014713551879851225,0.016217488652433436,0.021739130434782608,0.019230769230769232,0,0,0,0,0,0,0
18132,0.009052470124284914,0.009678103367660113,0.008044423842447336,0.014266870949221942,0.022388059701492536,0.022388059701492536,0,0,0,0,0,0,0
7846,0.011649052522384424,0.0111562520172583,0.006788221776528425,0.017047798803454993,0.014018691588785047,0.012987012987012988,0,0,0,0,0,0,0
18436,0.016291947325116178,0.016387772767499215,0.018456433507629988,0.020390601288830922,0.014018691588785047,0.009174311926605505,0,0,0,0,0,0,0
4048,0.014378560460789195,0.016753984832073875,0.006004287277421485,0.01874938453361721,0.03669724770642202,0.031746031746031744,0,0,0,0,0,1,1
12121,0.00864924458640345,0.011279464738286938,0.009595581484300474,0.016841714868602236,0.02,0.034482758620689655,0,0,0,0,0,0,1
2758,0.004354366591223159,0.005851258454559307,0.0032699952935401947,0.01520515401482368,0.012254901960784314,0.013157894736842105,0,0,0,0,0,0,0
18881,0.053893564938638075,0.06556543633889211,0.0644784825122063,0.040674681008619464,0.02857142857142857,0.027777777777777776,0,1,1,1,1,1,1
17564,0.0038056570781958435,0.004281404834044782,0.004136825355114843,0.015195333087155549,0.00423728813559322,0.016304347826086956,0,0,0,0,0,0,0
6875,0.0030698472757306728,0.00368235291883707,0.00594912942509223,0.014178778090919886,0.02,0.02,0,0,0,0,0,0,0
9355,0.003974218876068165,0.0038776716099868415,0.00672424136867519,0.013709806311676422,0.00625,0.008771929824561403,0,0,0,0,0,0,0
2174,0.14258768576202002,0.11580277097300938,0.1376795403529285,0.05800715167954872,0.036231884057971016,0.0625,0,1,1,1,1,1,1
9041,0.02304510585125015,0.020640652493449655,0.02409877363534752,0.02045945061223799,0.01744186046511628,0.01744186046511628,0,0,0,1,0,0,0
9962,0.05048080790814128,0.0499709768046511,0.051466760945357015,0.030643290686890104,0.09734513274336283,0.11235955056179775,1,1,1,1,1,1,1
4877,0.0725891881325648,0.07792877503693596,0.1770145469712828,0.08251988657263887,0.10185185185185185,0.07142857142857142,1,1,1,1,1,1,1
7795,0.0035047088324094977,0.004154598870848321,0.007212833982413599,0.013700027622275393,0.0,0.0,0,0,0,0,0,0,0
7677,0.0077491197339107365,0.006596610167760653,0.0035841332893391436,0.015659823195877616,0.008333333333333333,0.007692307692307693,0,0,0,0,0,0,0
10462,0.015289573951763898,0.013585678018030551,0.006387595556582285,0.018303722901523087,0.020833333333333332,0.00819672131147541,0,0,0,0,0,0,0
18848,0.02629494337782993,0.0283529717240563,0.014044571055609268,0.02331493313557571,0.0,0.03773584905660377,0,1,1,0,0,0,1
8293,0.0197828989752547,0.018718305281167427,0.011393273891572037,0.019026255005577482,0.017326732673267328,0.017326732673267328,0,0,0,0,0,0,0
8527,0.02963930170982679,0.029053231351036407,0.030269798663698937,0.028167783503034668,0.03571428571428571,0.038461538461538464,1,1,1,1,1,1,1
11101,0.06066830295938347,0.05222177137847914,0.040594509280442566,0.03123188206102724,0.050724637681159424,0.05660377358490566,0,1,1,1,1,1,1
5802,0.008681894042430369,0.010834274649629492,0.006589944959875295,0.01683371914140087,0.015625,0.015625,0,0,0,0,0,0,0
19266,0.004741812713276948,0.00540015636777189,0.0039769020282441805,0.013645993825892292,0.008333333333333333,0.007692307692307693,0,0,0,0,0,0,0
3293,0.01039978656729384,0.013522891383019934,0.01315126309546632,0.019262155052587878,0.02127659574468085,0.00847457627118644,0,0,0,0,0,0,0
2988,0.010988637869233018,0.013315381078958915,0.012587644859644039,0.018599757490863626,0.0,0.0,0,0,0,0,0,0,0
13622,0.028892865266047108,0.03455541202038341,0.038093533641567215,0.025808237246780746,0.016,0.018691588785046728,0,1,1,1,1,0,0
6311,0.011706091134660092,0.014863928070177446,0.017449847266743194,0.01852124622987238,0.017543859649122806,0.04807692307692308,0,0,0,0,0,0,1
19917,0.013034106751995417,0.0149394989941048,0.006681959277147152,0.01715619303480109,0.00211864406779661,0.004464285714285714,0,0,0,0,0,0,0
13840,0.017147227757598867,0.0205485708347553,0.02579234239620075,0.021814685868344733,0.017326732673267328,0.017326732673267328,0,0,0,1,0,0,0
5535,0.0072407540382199865,0.00834090887274898,0.006852314245753889,0.020300553424736672,0.00423728813559322,0.016304347826086956,0,0,0,0,0,0,0
15606,0.012541804941749241,0.014721765691287568,0.011000719936380314,0.018048801928906358,0.037914691943127965,0.037914691943127965,0,0,0,0,0,1,1
